日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
100/02/10,"83,632,934","6,078,858,298",73.10,73.40,72.00,72.00,-1.80,"20,588",2330
100/02/11,"112,430,037","8,044,680,271",72.20,72.40,70.90,71.40,-0.60,"26,850",2330
100/02/14,"66,889,583","4,841,305,528",72.00,72.90,71.50,72.50,+1.10,"14,377",2330
100/02/15,"56,495,041","4,102,685,127",72.40,73.10,71.40,72.50, 0.00,"13,726",2330
100/02/16,"54,423,863","3,933,560,828",72.40,72.70,71.90,72.10,-0.40,"11,904",2330
100/02/17,"49,330,644","3,562,377,585",72.40,72.90,71.60,72.50,+0.40,"11,030",2330
100/02/18,"74,599,914","5,483,477,622",73.10,73.90,73.00,73.00,+0.50,"14,923",2330
100/02/21,"39,070,280","2,849,659,463",73.10,73.40,72.30,73.40,+0.40,"7,394",2330
100/02/22,"82,661,396","5,929,226,108",72.20,72.50,71.20,72.50,-0.90,"18,155",2330
100/02/23,"80,262,579","5,724,036,296",71.50,71.90,70.50,71.00,-1.50,"19,137",2330
100/02/24,"62,768,424","4,454,063,545",71.00,71.40,70.50,70.50,-0.50,"12,755",2330
100/02/25,"78,873,152","5,559,067,692",70.60,71.10,69.90,70.50, 0.00,"17,438",2330
100/03/01,"84,618,121","6,003,532,203",70.00,71.80,70.00,71.40,+0.90,"15,496",2330
100/03/02,"53,047,407","3,745,323,697",70.80,71.00,70.40,70.40,-1.00,"12,752",2330
100/03/03,"59,498,499","4,214,044,381",70.10,71.60,70.10,70.80,+0.40,"10,928",2330
100/03/04,"60,659,920","4,348,797,572",71.50,72.00,71.30,71.80,+1.00,"11,646",2330
100/03/07,"30,172,470","2,149,438,070",71.60,71.70,70.90,70.90,-0.90,"7,613",2330
100/03/08,"55,818,519","3,982,273,270",70.50,71.80,70.50,71.50,+0.60,"9,129",2330
100/03/09,"46,796,528","3,350,255,428",72.20,72.20,71.10,71.40,-0.10,"7,702",2330
100/03/10,"64,180,088","4,539,678,068",72.10,72.10,70.10,70.50,-0.90,"13,650",2330
100/03/11,"52,600,534","3,687,666,814",70.00,70.60,69.50,70.00,-0.50,"12,715",2330
100/03/14,"48,041,338","3,354,385,405",70.30,70.50,69.10,70.30,+0.30,"10,839",2330
100/03/15,"117,025,324","7,953,678,108",70.00,70.10,66.20,68.00,-2.30,"26,883",2330
100/03/16,"62,389,483","4,274,786,011",68.80,69.10,68.10,68.50,+0.50,"12,755",2330
100/03/17,"105,442,287","7,033,491,536",66.80,67.50,65.70,67.40,-1.10,"22,945",2330
100/03/18,"55,721,233","3,780,251,570",67.80,68.40,67.20,68.30,+0.90,"13,797",2330
100/03/21,"36,534,983","2,510,013,669",68.30,69.10,68.00,69.00,+0.70,"9,293",2330
100/03/22,"34,736,830","2,393,692,119",69.50,69.50,68.40,68.60,-0.40,"8,792",2330
100/03/23,"31,238,583","2,142,998,527",69.10,69.10,68.10,68.70,+0.10,"8,969",2330
100/03/24,"44,747,838","3,111,389,809",69.10,70.10,69.00,69.40,+0.70,"10,271",2330
100/03/25,"51,712,263","3,656,021,795",70.40,71.20,70.00,71.20,+1.80,"14,870",2330
100/03/28,"31,030,915","2,197,248,591",70.60,71.00,70.30,71.00,-0.20,"8,150",2330
100/03/29,"34,871,283","2,468,543,490",70.60,71.20,70.40,70.80,-0.20,"8,045",2330
100/03/30,"60,975,449","4,290,358,805",70.30,70.80,70.00,70.30,-0.50,"11,251",2330
100/03/31,"46,429,498","3,272,055,557",71.00,71.00,70.00,70.60,+0.30,"7,943",2330
100/04/01,"30,274,033","2,133,378,022",70.70,70.80,70.10,70.70,+0.10,"5,174",2330
100/04/06,"114,460,250","8,301,842,095",71.50,72.90,71.50,72.90,+2.20,"25,496",2330
100/04/07,"45,215,954","3,283,279,085",73.00,73.00,72.30,72.80,-0.10,"9,827",2330
100/04/08,"65,763,831","4,782,338,327",72.90,73.00,72.40,72.90,+0.10,"9,173",2330
100/04/11,"62,602,112","4,503,047,226",73.00,73.00,70.90,71.10,-1.80,"10,791",2330
100/04/12,"45,964,636","3,231,872,388",70.50,70.70,70.10,70.10,-1.00,"10,389",2330
100/04/13,"27,891,600","1,964,191,434",70.10,70.80,70.00,70.70,+0.60,"6,801",2330
100/04/14,"53,756,684","3,757,806,950",70.30,70.50,69.60,69.80,-0.90,"12,461",2330
100/04/15,"52,231,570","3,629,601,369",70.00,70.00,69.10,69.20,-0.60,"11,026",2330
100/04/18,"27,185,278","1,877,233,082",69.80,69.80,68.80,69.00,-0.20,"6,035",2330
100/04/19,"42,733,182","2,915,769,158",68.50,68.50,68.00,68.10,-0.90,"9,788",2330
100/04/20,"48,244,873","3,333,577,105",69.00,69.80,68.50,69.80,+1.70,"9,868",2330
100/04/21,"50,937,217","3,606,899,284",70.70,71.30,70.30,70.70,+0.90,"12,730",2330
100/04/22,"25,371,724","1,792,206,477",70.90,71.00,70.30,70.90,+0.20,"5,550",2330
100/04/25,"22,103,592","1,556,732,134",71.00,71.10,70.10,70.30,-0.60,"4,696",2330
100/04/26,"31,931,088","2,226,635,524",69.70,70.30,69.10,70.30, 0.00,"8,675",2330
100/04/27,"59,307,601","4,271,965,822",71.50,72.70,71.50,72.30,+2.00,"17,352",2330
100/04/28,"83,614,038","6,125,682,340",73.40,73.70,72.90,73.00,+0.70,"17,830",2330
100/04/29,"93,588,212","6,882,965,276",73.70,73.90,72.90,73.20,+0.20,"17,949",2330
100/05/03,"81,669,099","6,066,179,700",73.90,74.80,73.60,74.60,+1.40,"19,824",2330
100/05/04,"46,678,225","3,433,260,073",74.40,74.40,73.00,73.80,-0.80,"10,039",2330
100/05/05,"45,484,174","3,378,326,290",74.00,74.80,73.60,74.80,+1.00,"11,504",2330
100/05/06,"54,111,533","4,059,218,987",75.00,75.60,74.40,75.00,+0.20,"14,830",2330
100/05/09,"64,708,117","4,897,105,327",75.60,76.10,75.20,75.50,+0.50,"11,734",2330
100/05/10,"43,355,853","3,237,316,122",75.60,75.60,74.40,74.40,-1.10,"9,744",2330
100/05/11,"43,256,281","3,243,205,073",75.30,75.30,74.60,75.00,+0.60,"8,555",2330
100/05/12,"59,055,772","4,439,548,659",74.20,76.00,74.10,75.70,+0.70,"13,621",2330
100/05/13,"40,118,462","3,043,904,778",76.00,76.10,75.50,75.90,+0.20,"9,913",2330
100/05/16,"34,105,848","2,560,369,491",75.90,75.90,74.70,74.90,-1.00,"6,607",2330
100/05/17,"41,402,144","3,119,333,671",74.60,76.00,74.60,75.60,+0.70,"10,167",2330
100/05/18,"28,263,408","2,130,897,500",75.30,75.80,74.90,75.30,-0.30,"6,393",2330
100/05/19,"58,823,651","4,460,406,004",74.90,76.30,74.90,75.20,-0.10,"10,381",2330
100/05/20,"33,000,080","2,493,815,774",76.00,76.00,74.90,75.50,+0.30,"6,934",2330
100/05/23,"39,033,336","2,930,155,900",74.70,75.50,74.50,75.10,-0.40,"7,808",2330
100/05/24,"34,788,138","2,599,793,554",74.90,75.10,74.20,74.80,-0.30,"7,252",2330
100/05/25,"59,580,438","4,415,640,385",74.20,74.90,73.30,74.50,-0.30,"11,539",2330
100/05/26,"33,240,611","2,473,777,614",75.00,75.00,74.00,74.20,-0.30,"6,184",2330
100/05/27,"49,929,460","3,699,398,420",73.80,74.50,73.80,74.00,-0.20,"8,290",2330
100/05/30,"33,733,362","2,524,331,116",74.00,75.30,74.00,75.10,+1.10,"7,159",2330
100/05/31,"62,918,492","4,799,615,122",75.50,76.90,75.40,76.70,+1.60,"14,707",2330
100/06/01,"45,321,656","3,488,783,299",76.30,77.30,76.30,77.00,+0.30,"12,368",2330
100/06/02,"61,881,218","4,759,830,178",76.30,77.40,76.30,76.40,-0.60,"11,664",2330
100/06/03,"36,770,550","2,822,036,850",77.00,77.20,76.10,77.20,+0.80,"7,149",2330
100/06/07,"41,425,578","3,213,436,992",77.20,78.20,76.60,77.50,+0.30,"11,181",2330
100/06/08,"58,253,016","4,519,789,810",77.10,78.00,77.10,77.50, 0.00,"8,862",2330
100/06/09,"36,964,778","2,849,471,423",78.00,78.00,76.80,76.90,-0.60,"7,818",2330
100/06/10,"55,348,517","4,214,876,102",77.00,77.50,75.10,75.30,-1.60,"15,429",2330
100/06/13,"72,548,035","5,389,059,717",74.50,75.00,73.90,74.70,-0.60,"13,505",2330
100/06/14,"52,975,332","4,004,129,070",74.50,76.40,74.50,76.20,+1.50,"11,341",2330
100/06/15,"91,840,464","7,051,595,267",77.00,77.40,76.10,77.00,+0.80,"13,586",2330
100/06/16,"63,134,906","4,779,979,485",76.00,76.20,75.40,75.50,-1.50,"11,314",2330
100/06/17,"91,732,005","6,844,046,003",75.00,75.10,74.10,74.20,-1.30,"16,326",2330
100/06/20,"31,787,173","2,381,029,976",74.60,75.40,74.10,74.90,+0.70,"7,386",2330
100/06/21,"42,663,024","3,234,102,432",75.40,76.20,75.30,75.90,+1.00,"9,032",2330
100/06/22,"46,702,856","3,517,723,800",76.30,76.30,74.60,75.00,-0.90,"9,351",2330
100/06/23,"70,233,153","5,213,627,372",74.70,74.90,73.80,74.20,-0.80,"13,195",2330
100/06/24,"86,769,132","6,309,240,008",73.60,73.60,71.90,72.90,-1.30,"16,470",2330
100/06/27,"65,176,171","4,683,848,612",72.00,72.10,71.60,72.00,-0.90,"14,604",2330
100/06/28,"101,716,180","7,347,339,744",72.10,72.60,71.80,72.50,+0.50,"16,823",2330
100/06/29,"93,105,765","6,628,947,156",70.90,72.10,70.40,71.40,X0.00,"21,630",2330
100/06/30,"48,913,227","3,508,412,909",71.40,72.20,71.30,72.20,+0.80,"11,473",2330
100/07/01,"41,924,811","3,041,361,758",72.20,73.00,72.00,72.80,+0.60,"9,108",2330
100/07/04,"44,330,249","3,265,852,793",73.90,73.90,73.10,73.50,+0.70,"10,247",2330
100/07/05,"39,009,290","2,839,150,300",73.20,73.30,72.40,73.20,-0.30,"6,807",2330
100/07/06,"43,443,966","3,169,242,267",73.20,73.40,72.50,72.80,-0.40,"6,816",2330
100/07/07,"47,743,268","3,429,527,818",72.10,72.30,71.50,71.60,-1.20,"12,693",2330
100/07/08,"52,961,930","3,838,413,159",72.10,72.80,72.00,72.50,+0.90,"8,251",2330
100/07/11,"52,112,506","3,701,064,900",72.60,72.60,70.20,71.30,-1.20,"12,078",2330
100/07/12,"40,008,149","2,818,009,872",70.60,70.80,70.10,70.30,-1.00,"8,940",2330
100/07/13,"69,109,535","4,966,551,927",70.50,72.50,70.10,72.20,+1.90,"19,813",2330
100/07/14,"54,411,654","3,845,784,434",70.50,71.40,70.10,70.70,-1.50,"13,982",2330
100/07/15,"89,121,604","6,223,266,856",70.00,70.20,69.50,69.90,-0.80,"20,328",2330
100/07/18,"37,965,672","2,648,614,211",69.70,70.20,69.40,69.70,-0.20,"7,786",2330
100/07/19,"57,459,752","3,960,351,788",69.60,69.80,68.50,68.50,-1.20,"16,242",2330
100/07/20,"58,272,255","4,121,417,467",69.70,71.70,69.40,71.60,+3.10,"18,930",2330
100/07/21,"33,277,022","2,364,484,248",71.40,71.60,70.60,71.60, 0.00,"8,282",2330
100/07/22,"38,243,895","2,758,712,171",72.40,72.40,71.70,72.00,+0.40,"10,571",2330
100/07/25,"34,963,097","2,517,386,855",72.40,72.50,71.40,72.00, 0.00,"6,909",2330
100/07/26,"53,159,077","3,880,977,197",72.30,73.70,72.30,73.70,+1.70,"14,102",2330
100/07/27,"45,636,420","3,357,642,111",73.70,73.90,73.00,73.40,-0.30,"7,358",2330
100/07/28,"33,720,583","2,458,820,782",72.80,73.40,72.30,73.00,-0.40,"7,741",2330
100/07/29,"60,692,921","4,363,332,512",71.80,72.40,71.30,72.00,-1.00,"11,402",2330
100/08/01,"41,138,861","2,984,412,089",72.00,72.80,72.00,72.60,+0.60,"9,646",2330
100/08/02,"33,521,052","2,399,941,256",72.00,72.10,71.20,71.40,-1.20,"7,851",2330
100/08/03,"46,025,696","3,226,551,033",70.10,70.50,69.80,70.10,-1.30,"11,372",2330
100/08/04,"45,103,688","3,162,508,320",69.60,70.70,69.60,70.00,-0.10,"10,275",2330
100/08/05,"89,690,635","6,013,753,980",66.00,68.00,66.00,66.60,-3.40,"22,333",2330
100/08/08,"97,536,001","6,426,603,066",66.00,67.40,64.00,65.20,-1.40,"22,330",2330
100/08/09,"116,036,463","7,354,968,530",62.50,65.10,62.20,63.30,-1.90,"25,582",2330
100/08/10,"109,804,248","7,206,636,534",65.10,67.00,65.00,65.80,+2.50,"21,763",2330
100/08/11,"54,377,640","3,571,174,180",64.60,66.80,64.00,66.40,+0.60,"15,680",2330
100/08/12,"64,348,977","4,253,027,242",67.20,67.60,65.10,65.10,-1.30,"14,567",2330
100/08/15,"40,240,365","2,675,866,137",66.90,66.90,65.90,66.80,+1.70,"9,150",2330
100/08/16,"39,029,009","2,585,577,850",66.80,66.80,66.00,66.00,-0.80,"8,534",2330
100/08/17,"35,881,176","2,360,049,216",66.00,66.20,65.30,65.80,-0.20,"8,105",2330
100/08/18,"73,320,125","4,695,617,230",65.80,65.80,63.30,64.40,-1.40,"16,649",2330
100/08/19,"49,269,207","3,119,349,158",63.10,63.90,63.00,63.90,-0.50,"11,160",2330
100/08/22,"46,371,719","2,997,433,435",63.60,65.50,63.00,65.00,+1.10,"11,040",2330
100/08/23,"46,548,145","3,093,697,242",65.00,67.10,65.00,66.80,+1.80,"13,627",2330
100/08/24,"50,480,441","3,380,050,126",67.70,67.70,66.40,67.50,+0.70,"11,566",2330
100/08/25,"30,883,139","2,074,112,391",67.40,67.60,66.40,67.00,-0.50,"8,297",2330
100/08/26,"40,513,405","2,750,768,446",67.10,68.30,67.00,67.90,+0.90,"11,534",2330
100/08/29,"38,635,070","2,686,589,000",68.60,69.90,68.10,69.40,+1.50,"11,936",2330
100/08/30,"33,757,478","2,332,283,886",70.30,70.30,68.60,69.00,-0.40,"8,525",2330
100/08/31,"47,789,802","3,266,971,812",69.10,69.40,67.80,69.40,+0.40,"13,887",2330
100/09/01,"47,994,636","3,322,356,474",69.40,69.80,68.60,68.60,-0.80,"10,282",2330
100/09/02,"44,964,008","3,042,415,230",69.50,69.50,67.10,67.50,-1.10,"13,796",2330
100/09/05,"49,912,276","3,312,539,992",66.10,67.10,65.90,66.60,-0.90,"12,835",2330
100/09/06,"40,850,716","2,711,985,042",66.50,67.20,66.10,66.10,-0.50,"9,801",2330
100/09/07,"40,117,110","2,720,071,001",67.00,68.60,66.80,68.60,+2.50,"11,733",2330
100/09/08,"43,046,405","2,967,138,440",69.60,69.60,68.40,68.70,+0.10,"9,523",2330
100/09/09,"38,350,672","2,665,646,110",69.50,70.10,68.90,69.30,+0.60,"11,193",2330
100/09/13,"34,951,115","2,414,649,355",69.60,70.00,68.40,68.40,-0.90,"8,661",2330
100/09/14,"60,845,560","4,134,929,548",69.50,69.60,66.90,67.20,-1.20,"13,812",2330
100/09/15,"44,236,998","3,046,097,996",69.00,69.80,68.50,69.10,+1.90,"11,209",2330
100/09/16,"78,609,192","5,621,716,242",70.40,72.00,70.30,71.10,+2.00,"20,647",2330
100/09/19,"28,798,528","2,049,752,088",71.40,71.70,70.70,71.20,+0.10,"7,367",2330
100/09/20,"46,911,328","3,314,325,795",71.00,71.70,69.70,70.50,-0.70,"11,007",2330
100/09/21,"54,414,093","3,898,725,910",71.00,72.10,70.90,72.00,+1.50,"13,868",2330
100/09/22,"64,921,340","4,514,152,505",70.20,70.50,69.00,69.00,-3.00,"16,718",2330
100/09/23,"89,409,070","6,071,074,170",68.20,68.90,67.40,67.50,-1.50,"18,056",2330
100/09/26,"61,686,437","4,159,118,797",67.70,68.30,66.90,67.20,-0.30,"15,317",2330
100/09/27,"56,719,834","3,945,882,224",68.90,70.20,68.70,69.90,+2.70,"17,185",2330
100/09/28,"46,783,456","3,286,245,486",70.80,70.90,69.80,70.30,+0.40,"11,757",2330
100/09/29,"39,956,350","2,805,982,829",69.60,70.90,69.30,70.30, 0.00,"9,194",2330
100/09/30,"60,517,984","4,220,225,580",70.30,70.80,69.00,70.00,-0.30,"12,759",2330
100/10/03,"33,968,944","2,335,511,516",70.00,70.00,68.10,68.60,-1.40,"9,483",2330
100/10/04,"36,568,490","2,540,121,034",70.00,70.00,68.20,69.10,+0.50,"10,442",2330
100/10/05,"36,349,687","2,511,002,772",68.90,69.70,68.70,69.10, 0.00,"6,327",2330
100/10/06,"57,263,562","3,968,213,591",69.70,69.90,68.70,69.00,-0.10,"8,736",2330
100/10/07,"47,924,012","3,315,263,468",69.50,69.60,68.70,69.10,+0.10,"9,249",2330
100/10/11,"55,726,870","3,900,409,882",70.00,70.40,69.60,70.00,+0.90,"9,755",2330
100/10/12,"41,639,259","2,916,679,839",70.50,70.50,69.60,70.40,+0.40,"7,736",2330
100/10/13,"58,476,748","4,072,375,476",69.80,70.40,68.80,70.40, 0.00,"13,891",2330
100/10/14,"38,790,537","2,722,706,423",70.80,70.80,69.90,70.30,-0.10,"7,268",2330
100/10/17,"39,053,573","2,767,783,320",70.80,71.10,70.50,71.10,+0.80,"8,936",2330
100/10/18,"25,859,669","1,820,847,546",70.10,70.70,70.00,70.70,-0.40,"5,105",2330
100/10/19,"32,281,304","2,287,371,660",71.00,71.10,70.20,71.10,+0.40,"7,991",2330
100/10/20,"27,287,389","1,909,738,390",70.50,70.70,69.60,69.70,-1.40,"6,973",2330
100/10/21,"17,965,963","1,257,984,550",70.70,70.70,69.60,70.30,+0.60,"4,929",2330
100/10/24,"50,146,184","3,590,883,240",71.20,71.90,71.20,71.70,+1.40,"12,332",2330
100/10/25,"43,178,880","3,087,980,523",71.80,72.00,71.00,71.50,-0.20,"8,795",2330
100/10/26,"25,727,121","1,843,564,309",71.40,72.00,71.10,71.90,+0.40,"6,368",2330
100/10/27,"39,438,225","2,832,114,496",72.00,72.20,71.40,71.90, 0.00,"7,592",2330
100/10/28,"93,382,868","6,828,823,471",73.50,74.00,72.10,73.10,+1.20,"20,209",2330
100/10/31,"46,791,993","3,438,295,187",73.50,73.80,73.10,73.60,+0.50,"9,244",2330
100/11/01,"37,363,232","2,754,350,295",73.50,74.00,73.00,73.80,+0.20,"8,643",2330
100/11/02,"34,693,880","2,546,513,447",73.10,73.90,72.40,73.90,+0.10,"8,278",2330
100/11/03,"43,447,566","3,177,894,847",74.20,74.20,72.30,73.50,-0.40,"8,857",2330
100/11/04,"57,309,287","4,277,362,262",74.50,74.90,73.90,74.60,+1.10,"13,961",2330
100/11/07,"29,685,653","2,219,387,371",75.00,75.20,74.30,75.00,+0.40,"7,388",2330
100/11/08,"21,482,009","1,599,494,706",75.00,75.00,74.00,74.50,-0.50,"5,920",2330
100/11/09,"20,575,896","1,531,224,513",74.90,74.90,74.10,74.10,-0.40,"5,223",2330
100/11/10,"49,448,638","3,601,248,565",72.50,73.40,72.50,72.60,-1.50,"8,347",2330
100/11/11,"27,527,803","2,013,820,580",73.50,73.60,72.60,73.40,+0.80,"7,448",2330
100/11/14,"63,725,093","4,810,724,916",74.90,76.00,74.60,75.90,+2.50,"18,034",2330
100/11/15,"37,165,042","2,803,144,119",75.50,76.00,75.00,76.00,+0.10,"10,545",2330
100/11/16,"39,988,018","3,020,326,950",76.00,76.00,74.90,75.40,-0.60,"9,292",2330
100/11/17,"34,944,675","2,635,499,218",75.20,76.00,74.80,75.70,+0.30,"9,129",2330
100/11/18,"56,459,308","4,211,471,792",75.00,75.20,73.70,74.20,-1.50,"9,287",2330
100/11/21,"23,406,267","1,717,903,202",73.20,73.90,73.00,73.30,-0.90,"5,849",2330
100/11/22,"47,492,221","3,531,645,858",75.20,75.20,73.80,74.00,+0.70,"9,696",2330
100/11/23,"43,984,809","3,226,833,226",74.00,74.50,73.10,73.40,-0.60,"8,471",2330
100/11/24,"47,608,921","3,471,132,619",72.90,73.20,72.60,72.80,-0.60,"8,142",2330
100/11/25,"38,314,107","2,767,183,720",73.00,73.30,71.30,71.60,-1.20,"8,769",2330
100/11/28,"34,957,012","2,569,936,811",71.60,74.40,71.60,73.60,+2.00,"9,524",2330
100/11/29,"42,724,548","3,140,182,368",73.80,74.20,72.90,73.60, 0.00,"8,654",2330
100/11/30,"51,449,819","3,805,245,022",74.00,74.60,73.00,74.60,+1.00,"8,122",2330
100/12/01,"78,593,221","5,997,369,796",75.50,76.60,75.50,76.60,+2.00,"20,515",2330
100/12/02,"35,343,298","2,686,345,783",76.60,76.80,75.40,76.00,-0.60,"7,764",2330
100/12/05,"30,150,720","2,288,353,890",76.00,76.30,75.40,76.30,+0.30,"6,148",2330
100/12/06,"43,140,275","3,269,855,525",76.30,76.30,75.30,75.40,-0.90,"9,266",2330
100/12/07,"40,912,767","3,116,217,742",76.50,76.50,75.40,76.40,+1.00,"9,864",2330
100/12/08,"31,710,593","2,402,903,359",76.70,76.70,75.30,76.30,-0.10,"7,786",2330
100/12/09,"42,027,756","3,130,202,061",76.00,76.00,73.50,74.10,-2.20,"12,223",2330
100/12/12,"28,589,597","2,132,391,336",75.10,75.20,74.10,75.00,+0.90,"5,981",2330
100/12/13,"31,354,392","2,336,178,062",73.70,75.20,73.70,75.20,+0.20,"7,333",2330
100/12/14,"29,240,577","2,175,048,720",75.10,75.10,73.90,74.50,-0.70,"6,635",2330
100/12/15,"36,001,877","2,631,665,133",74.10,74.10,72.50,72.50,-2.00,"10,505",2330
100/12/16,"22,604,586","1,648,284,768",72.80,73.40,72.50,72.70,+0.20,"5,599",2330
100/12/19,"24,542,073","1,775,484,260",73.50,73.50,72.00,72.50,-0.20,"7,852",2330
100/12/20,"27,359,115","1,980,397,308",72.90,72.90,72.00,72.80,+0.30,"8,626",2330
100/12/21,"54,091,089","4,064,703,745",74.90,76.00,74.10,76.00,+3.20,"15,782",2330
100/12/22,"26,771,315","2,005,803,811",75.30,75.50,74.40,75.00,-1.00,"7,111",2330
100/12/23,"30,276,612","2,273,984,483",75.80,75.80,74.60,75.40,+0.40,"7,643",2330
100/12/26,"11,335,056","851,319,000",75.40,75.50,74.70,75.00,-0.40,"2,995",2330
100/12/27,"14,641,772","1,099,512,292",74.80,75.50,74.70,75.50,+0.50,"3,813",2330
100/12/28,"20,046,858","1,508,958,177",75.30,75.70,74.90,75.70,+0.20,"4,774",2330
100/12/29,"24,790,952","1,874,608,832",75.40,75.90,75.20,75.80,+0.10,"5,434",2330
100/12/30,"32,283,770","2,438,168,207",75.70,75.90,74.90,75.80, 0.00,"5,458",2330
101/01/02,"14,945,219","1,121,673,328",75.00,75.40,74.70,75.00,-0.80,"3,402",2330
101/01/03,"21,223,640","1,605,206,995",75.50,75.90,75.20,75.70,+0.70,"5,659",2330
101/01/04,"34,126,472","2,584,467,506",76.10,76.10,75.50,75.80,+0.10,"7,311",2330
101/01/05,"28,076,670","2,126,987,204",76.00,76.00,75.30,76.00,+0.20,"7,053",2330
101/01/06,"30,123,118","2,269,477,313",75.90,75.90,74.90,75.60,-0.40,"7,701",2330
101/01/09,"27,655,856","2,074,522,035",75.20,75.60,74.60,75.60, 0.00,"5,106",2330
101/01/10,"62,064,369","4,729,115,971",76.00,76.50,75.80,76.50,+0.90,"14,505",2330
101/01/11,"44,295,291","3,388,935,115",76.80,77.00,76.10,76.50, 0.00,"9,749",2330
101/01/12,"55,520,616","4,267,531,914",76.70,77.10,76.50,77.00,+0.50,"14,357",2330
101/01/13,"57,757,708","4,483,256,615",77.20,78.00,77.00,77.50,+0.50,"15,399",2330
101/01/16,"37,711,367","2,844,327,425",76.10,76.90,74.60,75.30,-2.20,"10,092",2330
101/01/17,"43,995,131","3,316,458,851",75.90,75.90,74.90,75.60,+0.30,"9,194",2330
101/01/18,"57,181,592","4,356,043,463",75.90,76.70,75.60,76.70,+1.10,"13,544",2330
101/01/30,"147,548,010","11,573,235,542",78.00,79.50,77.20,78.70,+2.00,"22,750",2330
101/01/31,"87,917,010","6,835,437,530",78.10,78.50,76.30,78.50,-0.20,"12,126",2330
101/02/01,"47,222,153","3,635,636,754",77.50,77.70,76.70,77.00,-1.50,"11,945",2330
101/02/02,"54,065,648","4,139,408,266",77.50,77.50,76.10,76.80,-0.20,"13,604",2330
101/02/03,"49,361,665","3,748,745,031",76.30,76.40,75.60,76.20,-0.60,"12,987",2330
101/02/04,"22,960,601","1,751,843,427",76.40,76.70,76.00,76.50,+0.30,"6,273",2330
101/02/06,"47,596,035","3,677,167,919",77.30,77.50,76.60,77.40,+0.90,"12,277",2330
101/02/07,"30,008,591","2,317,938,563",77.50,77.50,76.80,77.40, 0.00,"6,097",2330
101/02/08,"35,600,596","2,750,530,815",77.50,77.50,76.90,77.50,+0.10,"9,080",2330
101/02/09,"70,988,148","5,478,463,961",77.00,78.00,76.50,78.00,+0.50,"13,075",2330
101/02/10,"47,270,213","3,664,264,682",78.00,78.00,76.70,76.90,-1.10,"10,331",2330
101/02/13,"36,415,470","2,786,463,230",76.40,77.10,76.20,76.60,-0.30,"9,645",2330
101/02/14,"42,110,292","3,233,673,684",77.10,77.40,76.20,77.30,+0.70,"9,112",2330
101/02/15,"71,500,425","5,588,585,195",77.60,78.50,77.60,78.50,+1.20,"15,396",2330
101/02/16,"59,907,015","4,698,031,555",78.50,78.90,78.00,78.50, 0.00,"11,614",2330
101/02/17,"78,979,635","6,309,497,471",79.50,81.10,79.40,80.00,+1.50,"14,200",2330
101/02/20,"31,810,729","2,546,630,759",80.60,80.80,79.70,80.00, 0.00,"6,826",2330
101/02/21,"28,138,010","2,246,058,190",80.00,80.00,79.30,80.00, 0.00,"7,394",2330
101/02/22,"41,142,793","3,272,417,484",79.90,80.00,79.00,79.70,-0.30,"9,208",2330
101/02/23,"59,975,057","4,682,232,446",79.00,79.40,77.70,78.10,-1.60,"14,125",2330
101/02/24,"41,026,074","3,210,715,319",77.50,79.10,77.20,79.10,+1.00,"8,549",2330
101/02/29,"78,339,188","6,287,743,759",80.20,81.10,79.40,81.10,+2.00,"18,172",2330
101/03/01,"21,239,827","1,710,833,901",81.00,81.00,80.10,80.10,-1.00,"6,032",2330
101/03/02,"23,912,512","1,903,984,572",80.00,80.10,79.20,80.00,-0.10,"7,219",2330
101/03/03,"7,341,542","582,164,539",79.10,79.60,79.10,79.30,-0.70,"2,856",2330
101/03/05,"22,825,263","1,800,269,666",78.70,79.60,78.50,78.90,-0.40,"7,120",2330
101/03/06,"27,779,665","2,190,390,269",79.60,79.60,78.30,79.50,+0.60,"6,610",2330
101/03/07,"30,335,373","2,397,735,943",79.00,79.30,78.70,79.10,-0.40,"7,673",2330
101/03/08,"36,967,094","2,946,734,735",79.80,80.20,79.20,79.70,+0.60,"8,363",2330
101/03/09,"22,731,319","1,808,011,258",79.50,80.00,78.80,80.00,+0.30,"5,725",2330
101/03/12,"28,952,164","2,324,706,990",80.20,80.50,79.60,80.00, 0.00,"9,433",2330
101/03/13,"48,137,168","3,890,801,446",80.60,81.30,80.10,81.30,+1.30,"13,492",2330
101/03/14,"63,309,967","5,249,393,947",82.40,83.20,82.00,83.20,+1.90,"19,676",2330
101/03/15,"30,609,333","2,539,385,308",83.20,83.20,82.50,83.20, 0.00,"8,083",2330
